category,date,sales
Cafe Beverages,2021-06-14 17:00:00,2181.72
Cafe Beverages,2021-06-14 18:00:00,1667.67
Cafe Beverages,2021-06-14 19:00:00,2876.96
Cafe Beverages,2021-06-14 20:00:00,705.05
Cafe Beverages,2021-06-14 21:00:00,170.13
Cafe Beverages,2021-06-15 0:00:00,238
Cafe Beverages,2021-06-15 2:00:00,119
Cafe Beverages,2021-06-15 4:00:00,119
Cafe Beverages,2021-06-15 6:00:00,119
Cafe Beverages,2021-06-15 7:00:00,833
Cafe Beverages,2021-06-15 8:00:00,336.61
Cafe Beverages,2021-06-15 9:00:00,1433.77
Cafe Beverages,2021-06-15 10:00:00,619.12
Cafe Beverages,2021-06-15 11:00:00,1278.63
Cafe Beverages,2021-06-15 12:00:00,2844.08
Cafe Beverages,2021-06-15 13:00:00,2126.98
Cafe Beverages,2021-06-15 14:00:00,2083.5
Cafe Beverages,2021-06-15 15:00:00,2987
Cafe Beverages,2021-06-15 16:00:00,2983.68
Cafe Beverages,2021-06-15 17:00:00,1901.24
Cafe Beverages,2021-06-15 18:00:00,2288.24
Cafe Beverages,2021-06-15 19:00:00,1574.11
Cafe Beverages,2021-06-15 20:00:00,1150.46
Cafe Beverages,2021-06-15 21:00:00,297
Cafe Beverages,2021-06-15 22:00:00,297
Cafe Beverages,2021-06-15 23:00:00,99
Cafe Beverages,2021-06-16 0:00:00,173.49
Cafe Beverages,2021-06-16 1:00:00,119
Cafe Beverages,2021-06-16 4:00:00,238
Cafe Beverages,2021-06-16 5:00:00,238
Cafe Beverages,2021-06-16 8:00:00,390.49
Cafe Beverages,2021-06-16 9:00:00,1498.71
Cafe Beverages,2021-06-16 10:00:00,1085.96
Cafe Beverages,2021-06-16 11:00:00,1656.71
Cafe Beverages,2021-06-16 12:00:00,1688.23
Cafe Beverages,2021-06-16 13:00:00,3542.65
Cafe Beverages,2021-06-16 14:00:00,3526.56
Cafe Beverages,2021-06-16 15:00:00,1530.58
Cafe Beverages,2021-06-16 16:00:00,1367.19
Cafe Beverages,2021-06-16 17:00:00,2665.38
Cafe Beverages,2021-06-16 18:00:00,3769.76
Cafe Beverages,2021-06-16 19:00:00,1947.38
Cafe Beverages,2021-06-16 20:00:00,953.47
Cafe Beverages,2021-06-16 21:00:00,570.16
Cafe Beverages,2021-06-16 22:00:00,192.49
Cafe Beverages,2021-06-16 23:00:00,271.54
Cafe Beverages,2021-06-17 1:00:00,90.86
Cafe Beverages,2021-06-17 5:00:00,357
Cafe Beverages,2021-06-17 7:00:00,119
Cafe Beverages,2021-06-17 8:00:00,800.98
Cafe Beverages,2021-06-17 9:00:00,1306.53
Cafe Beverages,2021-06-17 10:00:00,1099.06
Cafe Beverages,2021-06-17 11:00:00,2064.72
Cafe Beverages,2021-06-17 12:00:00,1481.57
Cafe Beverages,2021-06-17 13:00:00,3153.3
Cafe Beverages,2021-06-17 14:00:00,2440.68
Cafe Beverages,2021-06-17 15:00:00,3006.75
Cafe Beverages,2021-06-17 16:00:00,3601.58
Cafe Beverages,2021-06-17 17:00:00,2697.19
Cafe Beverages,2021-06-17 18:00:00,2376.61
Cafe Beverages,2021-06-17 19:00:00,1852.99
Cafe Beverages,2021-06-17 20:00:00,1695.58
Cafe Beverages,2021-06-17 21:00:00,370.49
Cafe Beverages,2021-06-17 22:00:00,220.47
Cafe Beverages,2021-06-17 23:00:00,99
Cafe Beverages,2021-06-18 1:00:00,337
Cafe Beverages,2021-06-18 2:00:00,471
Cafe Beverages,2021-06-18 3:00:00,238
Cafe Beverages,2021-06-18 5:00:00,119
Cafe Beverages,2021-06-18 6:00:00,238
Cafe Beverages,2021-06-18 7:00:00,983.04
Cafe Beverages,2021-06-18 8:00:00,984.28
Cafe Beverages,2021-06-18 9:00:00,1255.3
Cafe Beverages,2021-06-18 10:00:00,3422.07
Cafe Beverages,2021-06-18 11:00:00,1787.23
Cafe Beverages,2021-06-18 12:00:00,1072.38
Cafe Beverages,2021-06-18 13:00:00,2950.42
Cafe Beverages,2021-06-18 14:00:00,2143.87
Cafe Beverages,2021-06-18 15:00:00,2786.34
Cafe Beverages,2021-06-18 16:00:00,3215.87
Cafe Beverages,2021-06-18 17:00:00,3229.58
Cafe Beverages,2021-06-18 18:00:00,3407.46
Cafe Beverages,2021-06-18 19:00:00,2087.61
Cafe Beverages,2021-06-18 20:00:00,776.02
Cafe Beverages,2021-06-18 21:00:00,297.21
Cafe Beverages,2021-06-18 22:00:00,317.52
Cafe Beverages,2021-06-18 23:00:00,99
Cafe Beverages,2021-06-19 0:00:00,198
Cafe Beverages,2021-06-19 3:00:00,357
Cafe Beverages,2021-06-19 7:00:00,171.04
Cafe Beverages,2021-06-19 8:00:00,1585.16
Cafe Beverages,2021-06-19 9:00:00,2032.16
Cafe Beverages,2021-06-19 10:00:00,1527.22
Cafe Beverages,2021-06-19 11:00:00,2492.46
Cafe Beverages,2021-06-19 12:00:00,3242.65
Cafe Beverages,2021-06-19 13:00:00,1693.78
Cafe Beverages,2021-06-19 14:00:00,1963.9
Cafe Beverages,2021-06-19 15:00:00,2073.87
Cafe Beverages,2021-06-19 16:00:00,3656.41
Cafe Beverages,2021-06-19 17:00:00,3975.97
Cafe Beverages,2021-06-19 18:00:00,2353.45
Cafe Beverages,2021-06-19 19:00:00,2509.32
Cafe Beverages,2021-06-19 20:00:00,2411.66
Cafe Beverages,2021-06-19 21:00:00,396
Cafe Beverages,2021-06-19 22:00:00,152.28
Cafe Beverages,2021-06-19 23:00:00,99
Cafe Beverages,2021-06-20 1:00:00,85.32
Cafe Beverages,2021-06-20 2:00:00,99
Cafe Beverages,2021-06-20 4:00:00,357
Cafe Beverages,2021-06-20 6:00:00,476
Cafe Beverages,2021-06-20 7:00:00,495
Cafe Beverages,2021-06-20 8:00:00,912
Cafe Beverages,2021-06-20 9:00:00,2082.06
Cafe Beverages,2021-06-20 10:00:00,830.82
Cafe Beverages,2021-06-20 11:00:00,2346.6
Cafe Beverages,2021-06-20 12:00:00,4755.22
Cafe Beverages,2021-06-20 13:00:00,2380.65
Cafe Beverages,2021-06-20 14:00:00,3524.18
Cafe Beverages,2021-06-20 15:00:00,4821.97
Cafe Beverages,2021-06-20 16:00:00,4899.05
Cafe Beverages,2021-06-20 17:00:00,3252.44
Cafe Beverages,2021-06-20 18:00:00,4200.86
Cafe Beverages,2021-06-20 19:00:00,2361.5
Cafe Beverages,2021-06-20 20:00:00,1845.07
Cafe Beverages,2021-06-20 21:00:00,486.25
Cafe Beverages,2021-06-20 22:00:00,321.85
Cafe Beverages,2021-06-20 23:00:00,198
Cafe Beverages,2021-06-21 0:00:00,272.36
Cafe Beverages,2021-06-21 1:00:00,87.16
Cafe Beverages,2021-06-21 2:00:00,77.21
Cafe Beverages,2021-06-21 4:00:00,357
Cafe Beverages,2021-06-21 5:00:00,238
Cafe Beverages,2021-06-21 6:00:00,189.75
Cafe Beverages,2021-06-21 7:00:00,436
Cafe Beverages,2021-06-21 8:00:00,1023.9
Cafe Beverages,2021-06-21 9:00:00,996.08
Cafe Beverages,2021-06-21 10:00:00,2494.46
Cafe Beverages,2021-06-21 11:00:00,2308.5
Cafe Beverages,2021-06-21 12:00:00,1531.64
Cafe Beverages,2021-06-21 13:00:00,3451.84
Cafe Beverages,2021-06-21 14:00:00,2734.19
Cafe Beverages,2021-06-21 15:00:00,2520.85
Cafe Beverages,2021-06-21 16:00:00,3425.09
Cafe Beverages,2021-06-21 17:00:00,5083.15
Cafe Beverages,2021-06-21 18:00:00,3644.57
Cafe Beverages,2021-06-21 19:00:00,1641.54
Cafe Beverages,2021-06-21 20:00:00,1477.87
Cafe Beverages,2021-06-21 21:00:00,414.12
Cafe Beverages,2021-06-21 22:00:00,198
Cafe Beverages,2021-06-22 0:00:00,119
Cafe Beverages,2021-06-22 1:00:00,68.54
Cafe Beverages,2021-06-22 5:00:00,84
Cafe Beverages,2021-06-22 6:00:00,238
Cafe Beverages,2021-06-22 7:00:00,119
Cafe Beverages,2021-06-22 8:00:00,488.04
Cafe Beverages,2021-06-22 9:00:00,1100.22
Cafe Beverages,2021-06-22 10:00:00,513.12
Cafe Beverages,2021-06-22 11:00:00,2119.77
Cafe Beverages,2021-06-22 12:00:00,733.34
Cafe Beverages,2021-06-22 13:00:00,1594.34
Cafe Beverages,2021-06-22 14:00:00,2058.97
Cafe Beverages,2021-06-22 15:00:00,1403.86
Cafe Beverages,2021-06-22 16:00:00,2493.15
Cafe Beverages,2021-06-22 17:00:00,3547.05
Cafe Beverages,2021-06-22 18:00:00,3070.8
Cafe Beverages,2021-06-22 19:00:00,2641.66
Cafe Beverages,2021-06-22 20:00:00,834.04
Cafe Beverages,2021-06-22 21:00:00,339.04
Cafe Beverages,2021-06-22 22:00:00,99
Cafe Beverages,2021-06-22 23:00:00,119
Cafe Beverages,2021-06-23 0:00:00,208.61
Cafe Beverages,2021-06-23 2:00:00,73.76
Cafe Beverages,2021-06-23 5:00:00,452.2
Cafe Beverages,2021-06-23 6:00:00,952
Cafe Beverages,2021-06-23 7:00:00,583.1
Cafe Beverages,2021-06-23 8:00:00,297
Cafe Beverages,2021-06-23 9:00:00,2005.29
Cafe Beverages,2021-06-23 10:00:00,1630.12
Cafe Beverages,2021-06-23 11:00:00,1866.14
Cafe Beverages,2021-06-23 12:00:00,1812.86
Cafe Beverages,2021-06-23 13:00:00,1986.05
Cafe Beverages,2021-06-23 14:00:00,1683.34
Cafe Beverages,2021-06-23 15:00:00,1102.41
Cafe Beverages,2021-06-23 16:00:00,3110.15
Cafe Beverages,2021-06-23 17:00:00,2352.5
Cafe Beverages,2021-06-23 18:00:00,2255.68
Cafe Beverages,2021-06-23 19:00:00,2448.02
Cafe Beverages,2021-06-23 20:00:00,1194.24
Cafe Beverages,2021-06-23 21:00:00,510.08
Cafe Beverages,2021-06-23 22:00:00,274.86
Cafe Beverages,2021-06-24 0:00:00,99
Cafe Beverages,2021-06-24 2:00:00,81
Cafe Beverages,2021-06-24 3:00:00,74.97
Cafe Beverages,2021-06-24 6:00:00,357
Cafe Beverages,2021-06-24 7:00:00,509.28
Cafe Beverages,2021-06-24 8:00:00,389.04
Cafe Beverages,2021-06-24 9:00:00,877.33
Cafe Beverages,2021-06-24 10:00:00,1814.74
Cafe Beverages,2021-06-24 11:00:00,2253.37
Cafe Beverages,2021-06-24 12:00:00,2863.07
Cafe Beverages,2021-06-24 13:00:00,2512.33
Cafe Beverages,2021-06-24 14:00:00,2468.65
Cafe Beverages,2021-06-24 15:00:00,2700.55
Cafe Beverages,2021-06-24 16:00:00,2940.21
Cafe Beverages,2021-06-24 17:00:00,4001.05
Cafe Beverages,2021-06-24 18:00:00,4270.4
Cafe Beverages,2021-06-24 19:00:00,2345.77
Cafe Beverages,2021-06-24 20:00:00,1210.22
Cafe Beverages,2021-06-24 21:00:00,945.78
Cafe Beverages,2021-06-25 0:00:00,81.1
Cafe Beverages,2021-06-25 1:00:00,74
Cafe Beverages,2021-06-25 3:00:00,176.78
Cafe Beverages,2021-06-25 5:00:00,357
Cafe Beverages,2021-06-25 6:00:00,595
Cafe Beverages,2021-06-25 7:00:00,238
Cafe Beverages,2021-06-25 8:00:00,1043.75
Cafe Beverages,2021-06-25 9:00:00,1797.08
Cafe Beverages,2021-06-25 10:00:00,1494.58
Cafe Beverages,2021-06-25 11:00:00,1469.04
Cafe Beverages,2021-06-25 12:00:00,2448.07
Cafe Beverages,2021-06-25 13:00:00,1961.56
Cafe Beverages,2021-06-25 14:00:00,2624.23
Cafe Beverages,2021-06-25 15:00:00,2919.05
Cafe Beverages,2021-06-25 16:00:00,4409.66
Cafe Beverages,2021-06-25 17:00:00,4368.54
Cafe Beverages,2021-06-25 18:00:00,2890.8
Cafe Beverages,2021-06-25 19:00:00,3470.55
Cafe Beverages,2021-06-25 20:00:00,1555.76
Cafe Beverages,2021-06-25 21:00:00,1233.08
Cafe Beverages,2021-06-25 22:00:00,243.08
Cafe Beverages,2021-06-25 23:00:00,73.75
Cafe Beverages,2021-06-26 0:00:00,214.2
Cafe Beverages,2021-06-26 1:00:00,70.77
Cafe Beverages,2021-06-26 3:00:00,119
Cafe Beverages,2021-06-26 5:00:00,119
Cafe Beverages,2021-06-26 6:00:00,357
Cafe Beverages,2021-06-26 7:00:00,357
Cafe Beverages,2021-06-26 8:00:00,1170.9
Cafe Beverages,2021-06-26 9:00:00,2221.48
Cafe Beverages,2021-06-26 10:00:00,2248.3
Cafe Beverages,2021-06-26 11:00:00,2106.09
Cafe Beverages,2021-06-26 12:00:00,2164.63
Cafe Beverages,2021-06-26 13:00:00,1757.62
Cafe Beverages,2021-06-26 14:00:00,2227.52
Cafe Beverages,2021-06-26 15:00:00,1896.97
Cafe Beverages,2021-06-26 16:00:00,3850.52
Cafe Beverages,2021-06-26 17:00:00,3358.58
Cafe Beverages,2021-06-26 18:00:00,3632.92
Cafe Beverages,2021-06-26 19:00:00,2140.5
Cafe Beverages,2021-06-26 20:00:00,1659.54
Cafe Beverages,2021-06-26 21:00:00,1700.45
Cafe Beverages,2021-06-26 22:00:00,342.08
Cafe Beverages,2021-06-26 23:00:00,238
Cafe Beverages,2021-06-27 0:00:00,86.41
Cafe Beverages,2021-06-27 2:00:00,99
Cafe Beverages,2021-06-27 4:00:00,119
Cafe Beverages,2021-06-27 5:00:00,119
Cafe Beverages,2021-06-27 6:00:00,238
Cafe Beverages,2021-06-27 8:00:00,696.56
Cafe Beverages,2021-06-27 9:00:00,1879.89
Cafe Beverages,2021-06-27 10:00:00,2899.24
Cafe Beverages,2021-06-27 11:00:00,3360.08
Cafe Beverages,2021-06-27 12:00:00,2366.92
Cafe Beverages,2021-06-27 13:00:00,3371.97
Cafe Beverages,2021-06-27 14:00:00,2690.92
Cafe Beverages,2021-06-27 15:00:00,4907.18
Cafe Beverages,2021-06-27 16:00:00,3876.59
Cafe Beverages,2021-06-27 17:00:00,7247.45
Cafe Beverages,2021-06-27 18:00:00,3763.17
Cafe Beverages,2021-06-27 19:00:00,2310.91
Cafe Beverages,2021-06-27 20:00:00,2195.64
Cafe Beverages,2021-06-27 21:00:00,1201.78
Cafe Beverages,2021-06-27 22:00:00,396
Cafe Beverages,2021-06-27 23:00:00,176.4
Cafe Beverages,2021-06-28 0:00:00,145.87
Cafe Beverages,2021-06-28 2:00:00,476
Cafe Beverages,2021-06-28 3:00:00,119
Cafe Beverages,2021-06-28 4:00:00,238
Cafe Beverages,2021-06-28 5:00:00,119
Cafe Beverages,2021-06-28 7:00:00,714
Cafe Beverages,2021-06-28 8:00:00,1054.18
Cafe Beverages,2021-06-28 9:00:00,1573.08
Cafe Beverages,2021-06-28 10:00:00,1974.26
Cafe Beverages,2021-06-28 11:00:00,1206.43
Cafe Beverages,2021-06-28 12:00:00,2992.34
Cafe Beverages,2021-06-28 13:00:00,1831.04
Cafe Beverages,2021-06-28 14:00:00,2129.6
Cafe Beverages,2021-06-28 15:00:00,2379.91
Cafe Beverages,2021-06-28 16:00:00,2518.03
Cafe Beverages,2021-06-28 17:00:00,2948.83
Cafe Beverages,2021-06-28 18:00:00,2505.48
Cafe Beverages,2021-06-28 19:00:00,2431.95
Cafe Beverages,2021-06-28 20:00:00,1178.52
Cafe Beverages,2021-06-28 21:00:00,668.01
Cafe Beverages,2021-06-28 23:00:00,61.87
Cafe Beverages,2021-06-29 1:00:00,91.1
Cafe Beverages,2021-06-29 2:00:00,78.52
Cafe Beverages,2021-06-29 3:00:00,1071
Cafe Beverages,2021-06-29 4:00:00,238
Cafe Beverages,2021-06-29 5:00:00,226.1
Cafe Beverages,2021-06-29 6:00:00,595
Cafe Beverages,2021-06-29 7:00:00,1773.1
Cafe Beverages,2021-06-29 8:00:00,218
Cafe Beverages,2021-06-29 9:00:00,1458.16
Cafe Beverages,2021-06-29 10:00:00,1783.74
Cafe Beverages,2021-06-29 11:00:00,1068.46
Cafe Beverages,2021-06-29 12:00:00,2534.95
Cafe Beverages,2021-06-29 13:00:00,2673.91
Cafe Beverages,2021-06-29 14:00:00,2437.28
Cafe Beverages,2021-06-29 15:00:00,1563.16
Cafe Beverages,2021-06-29 16:00:00,3694.12
Cafe Beverages,2021-06-29 17:00:00,3389.52
Cafe Beverages,2021-06-29 18:00:00,2754.86
Cafe Beverages,2021-06-29 19:00:00,3181.58
Cafe Beverages,2021-06-29 20:00:00,422.32
Cafe Beverages,2021-06-29 21:00:00,54.67
Cafe Beverages,2021-06-29 22:00:00,268.89
Cafe Beverages,2021-06-29 23:00:00,79.31
Cafe Beverages,2021-06-30 0:00:00,80.37
Cafe Beverages,2021-06-30 8:00:00,273.97
Cafe Beverages,2021-06-30 9:00:00,808.8
Cafe Beverages,2021-06-30 10:00:00,1714.95
Cafe Beverages,2021-06-30 11:00:00,1700.48
Cafe Beverages,2021-06-30 12:00:00,1741.34
Cafe Beverages,2021-06-30 13:00:00,2138.76
Cafe Beverages,2021-06-30 14:00:00,2086.53
Cafe Beverages,2021-06-30 15:00:00,1910.64
Cafe Beverages,2021-06-30 16:00:00,3696.32
Cafe Beverages,2021-06-30 17:00:00,3508.94
Cafe Beverages,2021-06-30 18:00:00,2321.44
Cafe Beverages,2021-06-30 19:00:00,2394.86
Cafe Beverages,2021-06-30 20:00:00,1798.56
Cafe Beverages,2021-06-30 21:00:00,450.3
Cafe Beverages,2021-06-30 22:00:00,662.81
Cafe Beverages,2021-06-30 23:00:00,194.24
Cafe Beverages,2021-07-01 5:00:00,238
Cafe Beverages,2021-07-01 7:00:00,99
Cafe Beverages,2021-07-01 8:00:00,343.34
Cafe Beverages,2021-07-01 9:00:00,833.07
Cafe Beverages,2021-07-01 10:00:00,1938.32
Cafe Beverages,2021-07-01 11:00:00,1513.3
Cafe Beverages,2021-07-01 12:00:00,820.74
Cafe Beverages,2021-07-01 13:00:00,2935.94
Cafe Beverages,2021-07-01 14:00:00,2260.58
Cafe Beverages,2021-07-01 15:00:00,1914.85
Cafe Beverages,2021-07-01 16:00:00,2832.34
Cafe Beverages,2021-07-01 17:00:00,2005.58
Cafe Beverages,2021-07-01 18:00:00,3223.52
Cafe Beverages,2021-07-01 19:00:00,1737.36
Cafe Beverages,2021-07-01 20:00:00,1170.4
Cafe Beverages,2021-07-01 21:00:00,414.17
Cafe Beverages,2021-07-01 22:00:00,309.04
Cafe Beverages,2021-07-02 1:00:00,99
Cafe Beverages,2021-07-02 5:00:00,67.82
Cafe Beverages,2021-07-02 6:00:00,798.08
Cafe Beverages,2021-07-02 7:00:00,513.12
Cafe Beverages,2021-07-02 8:00:00,342.08
Cafe Beverages,2021-07-02 9:00:00,1472.56
Cafe Beverages,2021-07-02 10:00:00,1301.44
Cafe Beverages,2021-07-02 11:00:00,951
Cafe Beverages,2021-07-02 12:00:00,2106.32
Cafe Beverages,2021-07-02 13:00:00,1358.26
Cafe Beverages,2021-07-02 14:00:00,2031.47
Cafe Beverages,2021-07-02 15:00:00,1483.4
Cafe Beverages,2021-07-02 16:00:00,1642.46
Cafe Beverages,2021-07-02 17:00:00,4600.91
Cafe Beverages,2021-07-02 18:00:00,4006.1
Cafe Beverages,2021-07-02 19:00:00,4157.4
Cafe Beverages,2021-07-02 20:00:00,1443.58
Cafe Beverages,2021-07-02 21:00:00,277.38
Cafe Beverages,2021-07-02 22:00:00,0
Cafe Beverages,2021-07-03 1:00:00,78.33
Cafe Beverages,2021-07-03 6:00:00,99
Cafe Beverages,2021-07-03 7:00:00,1241.04
Cafe Beverages,2021-07-03 8:00:00,1855.44
Cafe Beverages,2021-07-03 9:00:00,987.14
Cafe Beverages,2021-07-03 10:00:00,1292.06
Cafe Beverages,2021-07-03 11:00:00,3161.9
Cafe Beverages,2021-07-03 12:00:00,1910.15
Cafe Beverages,2021-07-03 13:00:00,2416.22
Cafe Beverages,2021-07-03 14:00:00,2070.37
Cafe Beverages,2021-07-03 15:00:00,2374.19
Cafe Beverages,2021-07-03 16:00:00,3809.19
Cafe Beverages,2021-07-03 17:00:00,3683.68
Cafe Beverages,2021-07-03 18:00:00,4465.9
Cafe Beverages,2021-07-03 19:00:00,3074.31
Cafe Beverages,2021-07-03 20:00:00,1474.66
Cafe Beverages,2021-07-03 21:00:00,676.4
Cafe Beverages,2021-07-03 22:00:00,693
Cafe Beverages,2021-07-03 23:00:00,198
Cafe Beverages,2021-07-04 6:00:00,429.04
Cafe Beverages,2021-07-04 7:00:00,307
Cafe Beverages,2021-07-04 8:00:00,488.04
Cafe Beverages,2021-07-04 9:00:00,1113.42
Cafe Beverages,2021-07-04 10:00:00,2290.26
Cafe Beverages,2021-07-04 11:00:00,1677.88
Cafe Beverages,2021-07-04 12:00:00,2808.9
Cafe Beverages,2021-07-04 13:00:00,3450.9
Cafe Beverages,2021-07-04 14:00:00,1456.09
Cafe Beverages,2021-07-04 15:00:00,2842.75
Cafe Beverages,2021-07-04 16:00:00,2726.87
Cafe Beverages,2021-07-04 17:00:00,3207.68
Cafe Beverages,2021-07-04 18:00:00,2129.75
Cafe Beverages,2021-07-04 19:00:00,2732.06
Cafe Beverages,2021-07-04 20:00:00,1643.67
Cafe Beverages,2021-07-04 21:00:00,519.58
Cafe Beverages,2021-07-05 0:00:00,0
Cafe Beverages,2021-07-05 3:00:00,173.08
Cafe Beverages,2021-07-05 4:00:00,119
Cafe Beverages,2021-07-05 5:00:00,357
Cafe Beverages,2021-07-05 6:00:00,548.04
Cafe Beverages,2021-07-05 7:00:00,595
Cafe Beverages,2021-07-05 8:00:00,753
Cafe Beverages,2021-07-05 9:00:00,901.18
Cafe Beverages,2021-07-05 10:00:00,877.44
Cafe Beverages,2021-07-05 11:00:00,1510.04
Cafe Beverages,2021-07-05 12:00:00,1906.68
Cafe Beverages,2021-07-05 13:00:00,1393.5
Cafe Beverages,2021-07-05 14:00:00,1640.37
Cafe Beverages,2021-07-05 15:00:00,1773.11
Cafe Beverages,2021-07-05 16:00:00,2603.81
Cafe Beverages,2021-07-05 17:00:00,2167.68
Cafe Beverages,2021-07-05 18:00:00,2137.46
Cafe Beverages,2021-07-05 19:00:00,1993.97
Cafe Beverages,2021-07-05 20:00:00,663.89
Cafe Beverages,2021-07-05 21:00:00,76.14
Cafe Beverages,2021-07-05 23:00:00,83.1
Cafe Beverages,2021-07-06 0:00:00,197.13
Cafe Beverages,2021-07-06 8:00:00,198
Cafe Beverages,2021-07-06 9:00:00,486.16
Cafe Beverages,2021-07-06 10:00:00,930.25
Cafe Beverages,2021-07-06 11:00:00,1404.12
Cafe Beverages,2021-07-06 12:00:00,1707.36
Cafe Beverages,2021-07-06 13:00:00,1242.37
Cafe Beverages,2021-07-06 14:00:00,1335.28
Cafe Beverages,2021-07-06 15:00:00,1539.52
Cafe Beverages,2021-07-06 16:00:00,1324.82
Cafe Beverages,2021-07-06 17:00:00,1244.98
Cafe Beverages,2021-07-06 18:00:00,2610.66
Cafe Beverages,2021-07-06 19:00:00,1750.72
Cafe Beverages,2021-07-06 20:00:00,685.47
Cafe Beverages,2021-07-06 21:00:00,580.94
Cafe Beverages,2021-07-06 22:00:00,270.04
Cafe Beverages,2021-07-07 1:00:00,79.31
Cafe Beverages,2021-07-07 2:00:00,84.88
Cafe Beverages,2021-07-07 6:00:00,1428
Cafe Beverages,2021-07-07 7:00:00,1368
Cafe Beverages,2021-07-07 8:00:00,99
Cafe Beverages,2021-07-07 9:00:00,1033.22
Cafe Beverages,2021-07-07 10:00:00,1643.23
Cafe Beverages,2021-07-07 11:00:00,2617.05
Cafe Beverages,2021-07-07 12:00:00,958.3
Cafe Beverages,2021-07-07 13:00:00,2516.22
Cafe Beverages,2021-07-07 14:00:00,2289.88
Cafe Beverages,2021-07-07 15:00:00,2067.08
Cafe Beverages,2021-07-07 16:00:00,1907.58
Cafe Beverages,2021-07-07 17:00:00,2415.8
Cafe Beverages,2021-07-07 18:00:00,2030.93
Cafe Beverages,2021-07-07 19:00:00,2252.78
Cafe Beverages,2021-07-07 20:00:00,982.26
Cafe Beverages,2021-07-07 21:00:00,144.08
Cafe Beverages,2021-07-07 22:00:00,285.96
Cafe Beverages,2021-07-08 1:00:00,396
Cafe Beverages,2021-07-08 5:00:00,238
Cafe Beverages,2021-07-08 6:00:00,119
Cafe Beverages,2021-07-08 7:00:00,650.24
Cafe Beverages,2021-07-08 8:00:00,897.8
Cafe Beverages,2021-07-08 9:00:00,726.9
Cafe Beverages,2021-07-08 10:00:00,1600.08
Cafe Beverages,2021-07-08 11:00:00,2126.2
Cafe Beverages,2021-07-08 12:00:00,1183.26
Cafe Beverages,2021-07-08 13:00:00,3538.1
Cafe Beverages,2021-07-08 14:00:00,3326.27
Cafe Beverages,2021-07-08 15:00:00,2407.65
Cafe Beverages,2021-07-08 16:00:00,1457.4
Cafe Beverages,2021-07-08 17:00:00,4593.79
Cafe Beverages,2021-07-08 18:00:00,3608.31
Cafe Beverages,2021-07-08 19:00:00,2609.97
Cafe Beverages,2021-07-08 20:00:00,1957.46
Cafe Beverages,2021-07-08 21:00:00,567.04
Cafe Beverages,2021-07-08 22:00:00,357
Cafe Beverages,2021-07-09 0:00:00,94.19
Cafe Beverages,2021-07-09 1:00:00,255.42
Cafe Beverages,2021-07-09 3:00:00,89.35
Cafe Beverages,2021-07-09 5:00:00,624
Cafe Beverages,2021-07-09 6:00:00,198
Cafe Beverages,2021-07-09 7:00:00,238
Cafe Beverages,2021-07-09 8:00:00,532.14
Cafe Beverages,2021-07-09 9:00:00,1483.86
Cafe Beverages,2021-07-09 10:00:00,1520.18
Cafe Beverages,2021-07-09 11:00:00,2172.6
Cafe Beverages,2021-07-09 12:00:00,1983.2
Cafe Beverages,2021-07-09 13:00:00,3143.25
Cafe Beverages,2021-07-09 14:00:00,1507.3
Cafe Beverages,2021-07-09 15:00:00,3212.93
Cafe Beverages,2021-07-09 16:00:00,3736.77
Cafe Beverages,2021-07-09 17:00:00,4205.82
Cafe Beverages,2021-07-09 18:00:00,2768.01
Cafe Beverages,2021-07-09 19:00:00,3226.89
Cafe Beverages,2021-07-09 20:00:00,514.18
Cafe Beverages,2021-07-09 21:00:00,711.12
Cafe Beverages,2021-07-09 22:00:00,270.04
Cafe Beverages,2021-07-09 23:00:00,297
Cafe Beverages,2021-07-10 0:00:00,233.65
Cafe Beverages,2021-07-10 1:00:00,99
Cafe Beverages,2021-07-10 6:00:00,119
Cafe Beverages,2021-07-10 8:00:00,1071
Cafe Beverages,2021-07-10 9:00:00,1851.62
Cafe Beverages,2021-07-10 10:00:00,1060.63
Cafe Beverages,2021-07-10 11:00:00,2490.5
Cafe Beverages,2021-07-10 12:00:00,3021.66
Cafe Beverages,2021-07-10 13:00:00,3107.97
Cafe Beverages,2021-07-10 14:00:00,3058.05
Cafe Beverages,2021-07-10 15:00:00,3613.65
Cafe Beverages,2021-07-10 16:00:00,3370.57
Cafe Beverages,2021-07-10 17:00:00,4022.02
Cafe Beverages,2021-07-10 18:00:00,3716.1
Cafe Beverages,2021-07-10 19:00:00,3125.24
Cafe Beverages,2021-07-10 20:00:00,2615.97
Cafe Beverages,2021-07-10 21:00:00,843.32
Cafe Beverages,2021-07-10 22:00:00,936.08
Cafe Beverages,2021-07-10 23:00:00,198
Cafe Beverages,2021-07-11 1:00:00,92.33
Cafe Beverages,2021-07-11 7:00:00,476
Cafe Beverages,2021-07-11 8:00:00,476
Cafe Beverages,2021-07-11 9:00:00,1003.24
Cafe Beverages,2021-07-11 10:00:00,2161.69
Cafe Beverages,2021-07-11 11:00:00,2487.08
Cafe Beverages,2021-07-11 12:00:00,2772.91
Cafe Beverages,2021-07-11 13:00:00,3669.55
Cafe Beverages,2021-07-11 14:00:00,3651.65
Cafe Beverages,2021-07-11 15:00:00,3333.82
Cafe Beverages,2021-07-11 16:00:00,4743.27
